timestamp,current_A,voltage_V,power_W,energy_J
0,1.1231284588575363e-08,2.008563825149322,1.885145902633667e-08,1.885145902633667e-10
10,3.222858300432563e-06,2.0085451756594703,6.4652360975742345e-06,6.465236097574234e-08
20,0.050585878337919714,1.995110295669921,0.09906868329644204,0.0009906868329644205
34,0.021737412442360073,2.002689361215569,0.043331766598671675,0.00043331766598671674
42,0.02789514658842236,2.001320659134351,0.05565788796320558,0.0005565788796320558
52,0.006190996841108427,2.0068737198465505,0.012422179930657149,0.0001242217993065715
63,0.006493906672298908,2.006839823093172,0.013029862719029188,0.00013029862719029188
72,0.006407611090457067,2.006960896434076,0.012857443622499704,0.00012857443622499705
94,0.006904767272248864,2.0066338221966755,0.013851153663545848,0.0001385115366354585
129,0.006128822402330115,2.0070447664326987,0.01229850785881281,0.0001229850785881281
138,0.005997886720811948,2.0069858395180202,0.01203532554730773,0.0001203532554730773
138,0.005857428453210742,2.007015384572605,0.011753598806262016,0.00011753598806262016
138,0.005729949057195336,2.0071971047003756,0.011498687314242126,0.00011498687314242127
138,0.005595179231232032,2.0070067169621586,0.011227245198190213,0.00011227245198190213
140,0.0042919676641933625,2.0074894730632193,0.008613647527247668,8.613647527247668e-05
150,0.003815045171324164,2.007540498387348,0.0076569087721407416,7.656908772140741e-05
160,0.004331230413727462,2.0074570507305673,0.00869258572012186,8.69258572012186e-05
171,0.004532199607556686,2.0075689955027776,0.009096504603326321,9.096504603326321e-05
180,0.004585831596516073,2.007337477476569,0.009203126941621304,9.203126941621304e-05
191,0.004581969841197134,2.0075847693173214,0.009196463692933322,9.196463692933323e-05
201,0.004551386889908463,2.0074448574649173,0.009134559164941311,9.134559164941311e-05
211,0.004486055894335732,2.0074333680334036,0.009003288286924363,9.003288286924362e-05
221,0.004370627983054146,2.0075577271884306,0.008772091726958753,8.772091726958754e-05
231,0.004271075696963817,2.007468057796173,0.00857198215648532,8.57198215648532e-05
241,0.004162407184112817,2.007670406719763,0.008354726964235306,8.354726964235306e-05
252,0.004053175645275042,2.0075896607467905,0.008135132983326913,8.135132983326912e-05
262,0.0051356904040090745,2.00731133262855,0.010306214915961027,0.00010306214915961026
271,0.006171494612377137,2.0071599865249823,0.01238482967466116,0.0001238482967466116
282,0.006081888675363734,2.0069873330302537,0.012203826938569546,0.00012203826938569546
292,0.005999179518967867,2.007204086723272,0.01203920612409711,0.0001203920612409711
303,0.005932958106463776,2.0070864665085915,0.011905528240650894,0.00011905528240650894
312,0.0058504079897422345,2.00711758984318,0.011740041814744473,0.00011740041814744474
323,0.00577304378231056,2.0072332907169126,0.011585399932414293,0.00011585399932414293
332,0.005688076344132423,2.0071134574646132,0.011414271221309901,0.00011414271221309901
342,0.005615352780791,2.0073194692028222,0.011269559187442066,0.00011269559187442065
353,0.00554209622507915,2.007197309573507,0.011121603037416935,0.00011121603037416935
363,0.005471176035935059,2.007248540626094,0.01097973526120186,0.0001097973526120186
373,0.005406705591129139,2.007347239570413,0.01085075336843729,0.00010850753368437291
380,0.0053443864019121975,2.0071469311525583,0.010724728920310737,0.00010724728920310737
390,0.005289366829721257,2.0073682753078175,0.010615398927032949,0.00010615398927032948
401,0.005235567774437368,2.0072359446463643,0.010506645615398885,0.00010506645615398885
410,0.00518773349695839,2.007281285704207,0.010410900507122279,0.0001041090050712228
420,0.0051377852124627685,2.007407556812791,0.01031129827350378,0.00010311298273503781
430,0.005095320922276005,2.007219184297975,0.01022515618056059,0.0001022515618056059
441,0.005062792904349044,2.00743289688332,0.010160946226865053,0.00010160946226865053
450,0.005035775792924688,2.0072968160012272,0.010106021586805583,0.00010106021586805584
461,0.005014071357157082,2.00724628497418,0.010062125532329083,0.00010062125532329084
472,0.004984669927274809,2.0074065003998114,0.010004012814164163,0.00010004012814164164
481,0.004967572110611946,2.00721335138767,0.0099688442774117,9.968844277411701e-05
492,0.004949467145139352,2.0074284234054387,0.009933444363623858,9.933444363623858e-05
501,0.00493953842674382,2.007285991151165,0.009912791013717653,9.912791013717652e-05
512,0.004931144482688978,2.0072817342401947,0.009895959514379502,9.895959514379502e-05
522,0.004921754357358441,2.0074148044966162,0.00987777884528041,9.877778845280411e-05
532,0.004917173777008429,2.0071956640271007,0.009867580655217171,9.867580655217172e-05
541,0.004915919784130529,2.0074421629818158,0.009866213379055262,9.866213379055262e-05
552,0.004912067767512054,2.0072648912550415,0.009857489543408156,9.857489543408156e-05
562,0.004910022566653788,2.0073134167459328,0.009853668833523989,9.853668833523989e-05
572,0.004908195247873664,2.0073984588766005,0.009850474178045989,9.85047417804599e-05
582,0.004906232213973999,2.0072284711547197,0.009845663329213859,9.845663329213859e-05
593,0.004908544037351385,2.007476928537805,0.009851565795391799,9.8515657953918e-05
603,0.004485541744530201,2.0074839917235545,0.009002332302182912,9.002332302182912e-05
613,0.004411205943580717,2.0074800850061703,0.00885298087000847,8.85298087000847e-05
623,0.004403445340599865,2.007556714133453,0.008837835361808538,8.837835361808539e-05
634,0.004421661759680137,2.0073937961289197,0.008873634418100119,8.873634418100119e-05
640,0.004388868451397866,2.007629634594126,0.008808694653213024,8.808694653213025e-05
651,0.0044286955179646615,2.0074269819905983,0.008887864804267884,8.887864804267884e-05
661,0.004395634535932913,2.007456263353862,0.008821545226871967,8.821545226871968e-05
671,0.00440946847400628,2.007553801352717,0.008849851607531309,8.849851607531309e-05
680,0.00440171232377179,2.0073799344880974,0.00883348356857896,8.83348356857896e-05
691,0.004408131857123226,2.007574915850675,0.008847328588366508,8.847328588366508e-05
