timestamp,current_A,voltage_V,power_W,energy_J
7,1.476234756410122e-08,2.7550438053404447,3.6934763193130493e-08,3.693476319313049e-10
17,-1.0468577966094018e-08,2.755199837826984,-3.2570213079452516e-08,-3.257021307945252e-10
32,1.4323415234684946e-08,2.755158331839647,3.5753846168518066e-08,3.575384616851807e-10
40,-1.0623456910252571e-08,2.7550650553140326,-3.298819065093994e-08,-3.2988190650939944e-10
47,1.4488678425550461e-08,2.7552593390097377,3.620460629463196e-08,3.620460629463196e-10
57,-1.0537821799516678e-08,2.755162556047831,-3.2723695039749146e-08,-3.2723695039749147e-10
67,1.4646630734205247e-08,2.7552497966994998,3.6677718162536625e-08,3.6677718162536627e-10
93,-1.0539824143052101e-08,2.7552368238108698,-3.2728910446166994e-08,-3.2728910446166994e-10
119,1.4498690143227577e-08,2.7550602528989314,3.626346588134766e-08,3.626346588134766e-10
130,-1.076897606253624e-08,2.7552434313298204,-3.3346563577651976e-08,-3.3346563577651976e-10
131,1.447107642889023e-08,2.7550051535564943,3.62001359462738e-08,3.62001359462738e-10
131,-1.084781251847744e-08,2.755208172015194,-3.3586472272872927e-08,-3.3586472272872926e-10
131,1.4312099665403367e-08,2.755117536795,3.570467233657837e-08,3.5704672336578374e-10
138,-1.0692095384001733e-08,2.7550187966824975,-3.316551446914673e-08,-3.316551446914673e-10
149,1.4467118307948113e-08,2.7551822451346557,3.61129641532898e-08,3.61129641532898e-10
159,-1.0686693713068962e-08,2.7550113495027184,-3.3135712146759033e-08,-3.3135712146759033e-10
168,1.4646537601947786e-08,2.7551262082227974,3.6647170782089236e-08,3.6647170782089235e-10
179,-1.0568462312221528e-08,2.755112533809338,-3.284215927124024e-08,-3.2842159271240235e-10
189,1.4401460066437721e-08,2.7550765602849423,3.5946816205978393e-08,3.594681620597839e-10
199,-1.0485621169209481e-08,2.7553560302930418,-3.2602995634078984e-08,-3.2602995634078984e-10
209,1.442241482436657e-08,2.7550891814080067,3.599449992179871e-08,3.5994499921798706e-10
219,-1.0558171197772026e-08,2.7551920421209655,-3.279298543930054e-08,-3.279298543930054e-10
229,1.4392891898751259e-08,2.7551497031713836,3.594905138015747e-08,3.594905138015747e-10
240,-1.042000949382782e-08,2.755005653669918,-3.2422691583633424e-08,-3.2422691583633423e-10
250,1.4342600479722024e-08,2.7551824834679253,3.583505749702454e-08,3.5835057497024537e-10
260,-1.0589184239506722e-08,2.755041952635581,-3.285855054855347e-08,-3.2858550548553474e-10
270,1.4532916247844697e-08,2.7551757369259837,3.633126616477967e-08,3.633126616477967e-10
280,-1.0350951924920082e-08,2.755097896615509,-3.225803375244141e-08,-3.2258033752441407e-10
290,1.4400342479348184e-08,2.7549801229543984,3.593191504478455e-08,3.593191504478455e-10
298,-1.0455865412950516e-08,2.7552632562768182,-3.252997994422913e-08,-3.252997994422913e-10
307,1.4296919107437134e-08,2.7550463843645066,3.5662949085235595e-08,3.5662949085235595e-10
317,-1.061195507645607e-08,2.7552042834428607,-3.2920390367507934e-08,-3.2920390367507936e-10
327,1.4575710520148278e-08,2.7551266181128566,3.644451498985291e-08,3.644451498985291e-10
337,-1.0621827095746995e-08,2.7550596349222585,-3.2973289489746095e-08,-3.2973289489746096e-10
348,1.4183204621076585e-08,2.7552382682059426,3.535822033882141e-08,3.5358220338821416e-10
358,-1.0325899347662926e-08,2.7550092790632044,-3.214851021766663e-08,-3.214851021766663e-10
368,1.4278572052717209e-08,2.755133894635085,3.563687205314636e-08,3.5636872053146366e-10
378,-1.024785451591015e-08,2.755107918459596,-3.1888484954833986e-08,-3.188848495483399e-10
389,1.4187349006533624e-08,2.755006719986629,3.5382807254791264e-08,3.5382807254791263e-10
398,-1.0083802044391633e-08,2.7551832824071405,-3.148540854454041e-08,-3.148540854454041e-10
408,1.4250399544835092e-08,2.754962072278047,3.554821014404297e-08,3.554821014404297e-10
419,-1.0361429303884507e-08,2.7551536331255457,-3.227442502975464e-08,-3.227442502975464e-10
429,1.4070328325033189e-08,2.7550944521930534,3.502368927001953e-08,3.502368927001953e-10
439,-1.0188715532422067e-08,2.7550449154248926,-3.177374601364136e-08,-3.1773746013641365e-10
449,1.4228885993361473e-08,2.7551948350548745,3.552436828613281e-08,3.5524368286132813e-10
459,-1.0256096720695497e-08,2.755034559077723,-3.1960755586624144e-08,-3.1960755586624144e-10
469,1.408606767654419e-08,2.7551625625102316,3.509745001792908e-08,3.509745001792908e-10
479,-1.0272441431879998e-08,2.75509649518868,-3.198087215423584e-08,-3.198087215423584e-10
489,1.4212215319275857e-08,2.7549986119477547,3.542378544807434e-08,3.5423785448074344e-10
500,-1.0155700147151947e-08,2.755240453720326,-3.168880939483643e-08,-3.168880939483643e-10
510,1.4003226533532143e-08,2.7550196598872545,3.486797213554382e-08,3.4867972135543823e-10
520,-1.0249158367514611e-08,2.7551116741825363,-3.196671605110169e-08,-3.196671605110169e-10
530,1.4353403821587564e-08,2.75508410236747,3.585591912269592e-08,3.5855919122695924e-10
540,-1.0157749056816102e-08,2.7550021025564058,-3.1673163175582886e-08,-3.1673163175582886e-10
548,1.4207372441887856e-08,2.7551915132003373,3.5442411899566655e-08,3.5442411899566656e-10
557,-1.0007899254560471e-08,2.7550331487207673,-3.128573298454285e-08,-3.128573298454285e-10
567,1.4183111488819123e-08,2.7551839772912676,3.537014126777649e-08,3.537014126777649e-10
577,-1.0354304686188698e-08,2.755174920289405,-3.224462270736694e-08,-3.224462270736694e-10
588,1.4099478721618653e-08,2.75494888383816,3.513842821121216e-08,3.5138428211212165e-10
599,-1.0305875912308694e-08,2.7551868514402305,-3.2106786966323855e-08,-3.2106786966323857e-10
608,1.4008209109306335e-08,2.7550022634584925,3.4854561090469365e-08,3.485456109046937e-10
617,-1.0121939703822137e-08,2.7551444753548133,-3.1612068414688115e-08,-3.1612068414688117e-10
628,1.4178920537233353e-08,2.7550573956480253,3.530308604240418e-08,3.530308604240418e-10
638,-1.0190671309828758e-08,2.7550455186601264,-3.1744688749313354e-08,-3.1744688749313354e-10
648,1.4335568994283677e-08,2.7552759445759936,3.5784393548965455e-08,3.5784393548965456e-10
659,-9.848549962043762e-09,2.7550998321428897,-3.08312475681305e-08,-3.08312475681305e-10
669,1.4015752822160721e-08,2.755147011362715,3.493800759315491e-08,3.493800759315491e-10
678,-1.0161753743886949e-08,2.7551430192224684,-3.1677633523941044e-08,-3.1677633523941045e-10
689,1.4158757403492929e-08,2.7550319838445168,3.533363342285156e-08,3.5333633422851563e-10
700,-1.0031601414084434e-08,2.755242953877943,-3.133341670036316e-08,-3.133341670036316e-10
709,1.4196289703249931e-08,2.7550452617836187,3.540590405464173e-08,3.540590405464173e-10
719,-1.0115560144186021e-08,2.7552159226407764,-3.157630562782288e-08,-3.157630562782288e-10
729,1.416304148733616e-08,2.755130425388087,3.5317242145538335e-08,3.5317242145538335e-10
739,-9.959517046809197e-09,2.75503038229309,-3.110691905021668e-08,-3.1106919050216677e-10
750,1.4170492067933083e-08,2.755155928347865,3.531575202941895e-08,3.531575202941895e-10
759,-9.991507977247239e-09,2.754985195655562,-3.125593066215515e-08,-3.1255930662155153e-10
770,1.3809371739625931e-08,2.7551637540931813,3.4322589635849e-08,3.4322589635849e-10
780,-1.0210368782281876e-08,2.755089945058944,-3.181099891662598e-08,-3.181099891662598e-10
790,1.412462443113327e-08,2.7549924464967104,3.5221129655838016e-08,3.522112965583802e-10
800,-9.934604167938233e-09,2.7552295205341655,-3.107339143753052e-08,-3.1073391437530523e-10
807,1.4097755774855615e-08,2.75503380099996,3.515034914016724e-08,3.515034914016724e-10
817,-9.940797463059425e-09,2.7551434283321723,-3.1055510044097905e-08,-3.1055510044097903e-10
827,1.398441381752491e-08,2.7550935800062493,3.482922911643982e-08,3.482922911643982e-10
838,-1.0103406384587288e-08,2.755031291225553,-3.1546503305435185e-08,-3.154650330543519e-10
848,1.3934634625911714e-08,2.7552026431271344,3.467872738838196e-08,3.467872738838196e-10
858,-9.940564632415772e-09,2.7550134743070696,-3.111138939857483e-08,-3.111138939857483e-10
867,1.3630185276269914e-08,2.755125155963935,3.384426236152649e-08,3.3844262361526495e-10
878,-7.78096728026867e-09,2.7550763166990597,-2.5178492069244384e-08,-2.5178492069244383e-10
888,9.864282514899969e-06,2.754943750466267,2.716713696718216e-05,2.7167136967182163e-07
898,0.04156426684744656,2.753099394919118,0.11399488777816297,0.0011399488777816297
908,0.017815611654380337,2.7540561988944656,0.04903991100266576,0.0004903991100266576
919,0.016112429659720512,2.754357669704035,0.04436328008398414,0.0004436328008398414
929,0.004759908140078187,2.754807293491205,0.01311108872666955,0.0001311108872666955
939,0.0049268738006707285,2.7547683434769046,0.013570422170311213,0.00013570422170311214
949,0.004879363805707544,2.7549210623126945,0.013440637158602477,0.00013440637158602478
959,0.00522595137199387,2.7547389870543033,0.014391277700662614,0.00014391277700662614
970,0.004709274055622518,2.75486920839916,0.012971861419081689,0.00012971861419081688
979,0.0046222447128966455,2.7548487158365083,0.012732177061587573,0.00012732177061587573
989,0.004543565506814048,2.7547853420592845,0.012515218360722065,0.00012515218360722064
1000,0.004461259581474588,2.754963756616833,0.012289283967018129,0.0001228928396701813
1010,0.004379202534770593,2.754707507991372,0.012062125441432,0.00012062125441432001
1019,0.003336549603799358,2.754984899700573,0.009190758740901948,9.190758740901948e-05
