"Timestamp","Value"
0.054000,2.799999876401671e-8
0.054250,-9.99999993922529e-9
0.054500,-9.999999406318238e-8
0.054750,6.599999835543713e-8
0.055000,-9.999999406318238e-8
0.055250,-4.799999686611045e-8
0.055500,-2.1299999275470327e-7
0.055750,-8.49999963747905e-8
0.056000,-3.4999999343199306e-7
0.056250,-9.999999406318238e-8
0.056500,2.799999876401671e-8
0.056750,-2.5099998879341e-7
0.057000,-2.879999954075174e-7
0.057250,6.599999835543713e-8
0.057500,-9.99999993922529e-9
0.057750,-1.2299999241349724e-7
0.058000,2.799999876401671e-8
0.058250,-4.799999686611045e-8
0.058500,-3.119999973932863e-7
0.058750,1.2699999274445872e-7
0.059000,-1.370000006772898e-7
0.059250,1.3999999382008355e-8
0.059500,-8.49999963747905e-8
0.059750,-9.999999406318238e-8
0.060000,-6.049999683455098e-7
0.060250,-1.5199999836568168e-7
0.060500,-9.999999406318238e-8
0.060750,-5.530000066755747e-7
0.061000,-1.6099998845220398e-7
0.061250,-2.5099998879341e-7
0.061500,-1.7499999671599653e-7
0.061750,-2.3999998433055225e-8
0.062000,-3.4999999343199306e-7
0.062250,-3.119999973932863e-7
0.062500,-1.9899999870176543e-7
0.062750,-6.419999749596172e-7
0.063000,-3.799999959142042e-8
0.063250,-2.5099998879341e-7
0.063500,-3.029999788850546e-7
0.063750,-1.9899999870176543e-7
0.064000,1.0299999786411718e-7
0.064250,-8.49999963747905e-8
0.064500,1.2699999274445872e-7
0.064750,-8.49999963747905e-8
0.065000,-2.5099998879341e-7
0.065250,-4.249999960848072e-7
0.065500,-3.2599999144622416e-7
0.065750,-3.7799998153786873e-7
0.066000,-1.6099998845220398e-7
0.066250,1.5099999473022763e-7
0.066500,-1.2299999241349724e-7
0.066750,-1.1399999522154758e-7
0.067000,-2.269999868076411e-7
0.067250,1.3999999382008355e-8
0.067500,6.599999835543713e-8
0.067750,-3.799999959142042e-8
0.068000,-6.199999802447564e-8
0.068250,1.3999999382008355e-8
0.068500,-8.49999963747905e-8
0.068750,-3.39999985499162e-7
0.069000,-2.1299999275470327e-7
0.069250,-4.539999736152822e-7
0.069500,-6.199999802447564e-8
0.069750,-1.1399999522154758e-7
0.070000,-9.99999993922529e-9
0.070250,-1.1399999522154758e-7
0.070500,0
0.070750,-1.370000006772898e-7
0.071000,-3.39999985499162e-7
0.071250,-9.999999406318238e-8
0.071500,-8.49999963747905e-8
0.071750,-2.740000013545796e-7
0.072000,-1.2299999241349724e-7
0.072250,-4.539999736152822e-7
0.072500,-3.119999973932863e-7
0.072750,-2.269999868076411e-7
0.073000,-6.199999802447564e-8
0.073250,-1.2299999241349724e-7
0.073500,-1.370000006772898e-7
0.073750,-2.1299999275470327e-7
0.074000,0
0.074250,-1.7499999671599653e-7
0.074500,-1.2299999241349724e-7
0.074750,2.799999876401671e-8
0.075000,-1.1399999522154758e-7
0.075250,-1.1399999522154758e-7
0.075500,1.3999999382008355e-8
0.075750,-3.799999959142042e-8
0.076000,-3.799999959142042e-8
0.076250,-8.49999963747905e-8
0.076500,-6.199999802447564e-8
0.076750,1.4100000100825127e-7
0.077000,-6.199999802447564e-8
0.077250,-4.539999736152822e-7
0.077500,3.0199998946045525e-7
0.077750,-4.6299999212351395e-7
0.078000,-1.370000006772898e-7
0.078250,-4.799999686611045e-8
0.078500,7.499999554738679e-8
0.078750,-1.6099998845220398e-7
0.079000,-2.740000013545796e-7
0.079250,-6.199999802447564e-8
0.079500,1.3999999382008355e-8
0.079750,-2.5099998879341e-7
0.080000,-1.6099998845220398e-7
0.080250,5.0999997114331563e-8
0.080500,-6.199999802447564e-8
0.080750,-3.119999973932863e-7
0.081000,-2.740000013545796e-7
0.081250,-1.7499999671599653e-7
0.081500,-1.5199999836568168e-7
0.081750,1.5099999473022763e-7
0.082000,-3.4999999343199306e-7
0.082250,1.5099999473022763e-7
0.082500,-1.9899999870176543e-7
0.082750,-7.599999918284084e-8
0.083000,-1.2299999241349724e-7
0.083250,-2.5099998879341e-7
0.083500,-5.289999762680964e-7
0.083750,-2.5099998879341e-7
0.084000,-1.9899999870176543e-7
0.084250,-2.6499998284634785e-7
0.084500,-1.8899999076893437e-7
0.084750,1.1299999869152089e-7
0.085000,-1.8899999076893437e-7
0.085250,-9.999999406318238e-8
0.085500,-1.6099998845220398e-7
0.085750,-2.3999998433055225e-8
0.086000,-4.159999775765755e-7
0.086250,-2.879999954075174e-7
0.086500,-3.029999788850546e-7
0.086750,-1.1399999522154758e-7
0.087000,-4.6299999212351395e-7
0.087250,-3.799999959142042e-8
0.087500,-1.7499999671599653e-7
0.087750,7.499999554738679e-8
0.088000,2.7799998747468635e-7
0.088250,5.0999997114331563e-8
0.088500,2.799999876401671e-8
0.088750,2.7799998747468635e-7
0.089000,-2.1299999275470327e-7
0.089250,-3.029999788850546e-7
0.089500,-3.7799998153786873e-7
0.089750,5.0999997114331563e-8
0.090000,-7.599999918284084e-8
0.090250,-1.370000006772898e-7
0.090500,-1.8899999076893437e-7
0.090750,-8.49999963747905e-8
0.091000,1.6499998878316546e-7
0.091250,-9.999999406318238e-8
0.091500,-9.99999993922529e-9
0.091750,-3.8700000004610047e-7
0.092000,-2.3599999110501813e-7
0.092250,-7.599999918284084e-8
0.092500,1.3999999382008355e-8
0.092750,-9.999999406318238e-8
0.093000,1.0299999786411718e-7
0.093250,-8.49999963747905e-8
0.093500,-6.199999802447564e-8
0.093750,-4.3899999013774504e-7
0.094000,-2.5099998879341e-7
0.094250,-4.159999775765755e-7
0.094500,-2.3999998433055225e-8
0.094750,-1.8899999076893437e-7
0.095000,-6.199999802447564e-8
0.095250,-2.1299999275470327e-7
0.095500,-1.2299999241349724e-7
0.095750,-7.599999918284084e-8
0.096000,-1.7499999671599653e-7
0.096250,0
0.096500,-3.639999874849309e-7
0.096750,0
0.097000,-2.6499998284634785e-7
0.097250,-1.8899999076893437e-7
0.097500,-7.599999918284084e-8
0.097750,-2.879999954075174e-7
0.098000,3.699999950868005e-8
0.098250,-1.1399999522154758e-7
0.098500,-6.199999802447564e-8
0.098750,-7.599999918284084e-8
0.099000,-8.49999963747905e-8
0.099250,-1.9899999870176543e-7
0.099500,-8.49999963747905e-8
0.099750,-3.39999985499162e-7
0.100000,-3.029999788850546e-7
0.100250,-3.7799998153786873e-7
0.100500,-1.8899999076893437e-7
0.100750,3.699999950868005e-8
0.101000,-7.599999918284084e-8
0.101250,-1.370000006772898e-7
0.101500,6.599999835543713e-8
0.101750,-1.6099998845220398e-7
0.102000,8.899999670575198e-8
0.102250,-1.2299999241349724e-7
0.102500,-3.119999973932863e-7
0.102750,-9.999999406318238e-8
0.103000,-3.2599999144622416e-7
0.103250,1.1299999869152089e-7
0.103500,-5.530000066755747e-7
0.103750,-8.49999963747905e-8
0.104000,2.399999914359796e-7
0.104250,-3.799999959142042e-8
0.104500,3.699999950868005e-8
0.104750,-1.7499999671599653e-7
0.105000,-1.9899999870176543e-7
0.105250,-3.4999999343199306e-7
0.105500,-2.879999954075174e-7
0.105750,-3.029999788850546e-7
0.106000,-1.1399999522154758e-7
0.106250,-2.1299999275470327e-7
0.106500,-4.799999686611045e-8
0.106750,2.799999876401671e-8
0.107000,-4.799999686611045e-8
0.107250,-4.0199998352363764e-7
0.107500,-1.7499999671599653e-7
0.107750,-1.8899999076893437e-7
0.108000,-2.3599999110501813e-7
0.108250,-1.8899999076893437e-7
0.108500,-6.79999970998324e-7
0.108750,-5.289999762680964e-7
0.109000,-3.029999788850546e-7
0.109250,-7.599999918284084e-8
0.109500,-8.49999963747905e-8
0.109750,-1.6099998845220398e-7
0.110000,-3.639999874849309e-7
0.110250,-8.49999963747905e-8
0.110500,-1.9899999870176543e-7
0.110750,-1.7499999671599653e-7
0.111000,1.8800000134433503e-7
0.111250,-1.370000006772898e-7
0.111500,-9.999999406318238e-8
0.111750,-1.6099998845220398e-7
0.112000,-3.119999973932863e-7
0.112250,-1.1399999522154758e-7
0.112500,1.0299999786411718e-7
0.112750,-4.799999686611045e-8
0.113000,-2.879999954075174e-7
0.113250,-2.269999868076411e-7
0.113500,0
0.113750,2.0199999539727287e-7
0.114000,-2.3599999110501813e-7
0.114250,-2.3599999110501813e-7
0.114500,-6.199999802447564e-8
0.114750,-2.879999954075174e-7
0.115000,-8.49999963747905e-8
0.115250,-1.2299999241349724e-7
0.115500,-3.2599999144622416e-7
0.115750,2.799999876401671e-8
0.116000,-5.899999564462632e-7
0.116250,-1.7499999671599653e-7
0.116500,-3.2599999144622416e-7
0.116750,-1.5199999836568168e-7
0.117000,-3.8700000004610047e-7
0.117250,-1.370000006772898e-7
0.117500,-4.3899999013774504e-7
0.117750,-2.3599999110501813e-7
0.118000,-2.1299999275470327e-7
0.118250,-2.6499998284634785e-7
0.118500,-2.6499998284634785e-7
0.118750,-2.740000013545796e-7
0.119000,-2.269999868076411e-7
0.119250,-1.370000006772898e-7
0.119500,-2.1299999275470327e-7
0.119750,-4.799999686611045e-8
0.120000,-2.5099998879341e-7
0.120250,-3.7799998153786873e-7
0.120500,-1.1399999522154758e-7
0.120750,-2.3999998433055225e-8
0.121000,-1.370000006772898e-7
0.121250,-8.49999963747905e-8
0.121500,-3.39999985499162e-7
0.121750,-1.8899999076893437e-7
0.122000,-3.029999788850546e-7
0.122250,-1.6099998845220398e-7
0.122500,6.599999835543713e-8
0.122750,-1.2299999241349724e-7
0.123000,-7.599999918284084e-8
0.123250,-7.599999918284084e-8
0.123500,7.499999554738679e-8
0.123750,-2.740000013545796e-7
0.124000,-1.370000006772898e-7
0.124250,1.1299999869152089e-7
0.124500,-2.879999954075174e-7
0.124750,1.3999999382008355e-8
0.125000,-1.6099998845220398e-7
0.125250,-3.799999959142042e-8
0.125500,-1.7499999671599653e-7
0.125750,-2.3599999110501813e-7
0.126000,-1.1399999522154758e-7
0.126250,3.0199998946045525e-7
0.126500,-1.370000006772898e-7
0.126750,-7.599999918284084e-8
0.127000,-1.7499999671599653e-7
0.127250,-2.879999954075174e-7
0.127500,-6.199999802447564e-8
0.127750,-3.7799998153786873e-7
0.128000,-8.49999963747905e-8
0.128250,7.499999554738679e-8
0.128500,-2.5099998879341e-7
0.128750,-2.879999954075174e-7
0.129000,-1.2299999241349724e-7
0.129250,-1.9899999870176543e-7
0.129500,-2.1299999275470327e-7
0.129750,-2.1299999275470327e-7
0.130000,-2.740000013545796e-7
0.130250,5.0999997114331563e-8
0.130500,-2.6499998284634785e-7
0.130750,-1.2299999241349724e-7
0.131000,-1.370000006772898e-7
0.131250,-3.2599999144622416e-7
0.131500,-1.9899999870176543e-7
0.131750,7.499999554738679e-8
0.132000,-2.5099998879341e-7
0.132250,-4.0199998352363764e-7
0.132500,0
0.132750,3.699999950868005e-8
0.133000,1.3999999382008355e-8
0.133250,-3.4999999343199306e-7
0.133500,1.0299999786411718e-7
0.133750,-2.3999998433055225e-8
0.134000,-3.39999985499162e-7
0.134250,-8.49999963747905e-8
0.134500,-6.199999802447564e-8
0.134750,-1.2299999241349724e-7
0.135000,-8.49999963747905e-8
0.135250,1.8800000134433503e-7
0.135500,-1.9899999870176543e-7
0.135750,3.699999950868005e-8
0.136000,-3.639999874849309e-7
0.136250,-3.7799998153786873e-7
0.136500,-2.3999998433055225e-8
0.136750,-3.8700000004610047e-7
0.137000,-2.269999868076411e-7
0.137250,-3.7799998153786873e-7
0.137500,-2.3999998433055225e-8
0.137750,-3.119999973932863e-7
0.138000,-5.289999762680964e-7
0.138250,2.799999876401671e-8
0.138500,-7.599999918284084e-8
0.138750,2.0199999539727287e-7
0.139000,0
0.139250,-1.2299999241349724e-7
0.139500,-1.1399999522154758e-7
0.139750,-3.029999788850546e-7
0.140000,-4.539999736152822e-7
0.140250,-3.029999788850546e-7
0.140500,-4.909999802293896e-7
0.140750,-1.1399999522154758e-7
0.141000,-2.1299999275470327e-7
0.141250,-1.7499999671599653e-7
0.141500,-3.799999959142042e-8
0.141750,-7.599999918284084e-8
0.142000,-1.9899999870176543e-7
0.142250,8.899999670575198e-8
0.142500,-1.370000006772898e-7
0.142750,-1.6099998845220398e-7
0.143000,-1.5199999836568168e-7
0.143250,-2.269999868076411e-7
0.143500,-1.370000006772898e-7
0.143750,-3.119999973932863e-7
0.144000,-1.1399999522154758e-7
0.144250,1.0299999786411718e-7
0.144500,-1.1399999522154758e-7
0.144750,-1.9899999870176543e-7
0.145000,-2.269999868076411e-7
0.145250,-1.1399999522154758e-7
0.145500,-2.3599999110501813e-7
0.145750,-6.199999802447564e-8
0.146000,-4.249999960848072e-7
0.146250,-7.179999670370307e-7
0.146500,5.0999997114331563e-8
0.146750,-1.7499999671599653e-7
0.147000,-1.5199999836568168e-7
0.147250,-8.49999963747905e-8
0.147500,-5.15000010636868e-7
0.147750,-5.009999881622207e-7
0.148000,-1.5199999836568168e-7
0.148250,-1.2299999241349724e-7
0.148500,3.250000020216248e-7
0.148750,-9.99999993922529e-9
0.149000,-1.8899999076893437e-7
0.149250,-1.370000006772898e-7
0.149500,5.0999997114331563e-8
0.149750,6.599999835543713e-8
0.150000,-3.2599999144622416e-7
0.150250,-3.799999959142042e-8
0.150500,2.799999876401671e-8
0.150750,-4.799999686611045e-8
0.151000,-3.119999973932863e-7
0.151250,-2.879999954075174e-7
0.151500,-1.1399999522154758e-7
0.151750,-1.9899999870176543e-7
0.152000,-2.269999868076411e-7
0.152250,-8.49999963747905e-8
0.152500,-8.49999963747905e-8
0.152750,1.3999999382008355e-8
0.153000,-3.639999874849309e-7
0.153250,1.7899999704695801e-7
0.153500,-2.1299999275470327e-7
0.153750,-9.99999993922529e-9
0.154000,-6.199999802447564e-8
0.154250,1.6499998878316546e-7
0.154500,2.870000059829181e-7
0.154750,-2.6499998284634785e-7
0.155000,1.4100000100825127e-7
0.155250,2.799999876401671e-8
0.155500,5.0999997114331563e-8
0.155750,1.7899999704695801e-7
0.156000,-2.5099998879341e-7
0.156250,-1.8899999076893437e-7
0.156500,-3.799999959142042e-8
0.156750,-8.49999963747905e-8
0.157000,-2.3999998433055225e-8
0.157250,-1.2299999241349724e-7
0.157500,-1.8899999076893437e-7
0.157750,-4.799999686611045e-8
0.158000,-1.6099998845220398e-7
0.158250,-2.3599999110501813e-7
0.158500,2.799999876401671e-8
0.158750,-3.8700000004610047e-7
0.159000,1.3999999382008355e-8
0.159250,1.5099999473022763e-7
0.159500,-1.7499999671599653e-7
0.159750,-1.7499999671599653e-7
0.160000,-2.3999998433055225e-8
0.160250,-2.269999868076411e-7
0.160500,-3.029999788850546e-7
0.160750,-4.909999802293896e-7
0.161000,-1.9899999870176543e-7
0.161250,3.699999950868005e-8
0.161500,3.699999950868005e-8
0.161750,-2.6499998284634785e-7
0.162000,-9.99999993922529e-9
0.162250,-4.799999686611045e-8
0.162500,2.799999876401671e-8
0.162750,-4.539999736152822e-7
0.163000,1.7899999704695801e-7
0.163250,-1.370000006772898e-7
0.163500,-3.2599999144622416e-7
0.163750,-3.8700000004610047e-7
0.164000,1.5099999473022763e-7
0.164250,-2.5099998879341e-7
0.164500,-1.6099998845220398e-7
0.164750,-1.6099998845220398e-7
0.165000,0
0.165250,-2.879999954075174e-7
0.165500,-9.99999993922529e-9
0.165750,1.0299999786411718e-7
0.166000,-9.999999406318238e-8
0.166250,-1.9899999870176543e-7
0.166500,-2.3999998433055225e-8
0.166750,-6.049999683455098e-7
0.167000,-1.1399999522154758e-7
0.167250,-2.1299999275470327e-7
0.167500,-2.3599999110501813e-7
0.167750,-2.879999954075174e-7
0.168000,-4.799999686611045e-8
0.168250,-3.2599999144622416e-7
0.168500,-2.6499998284634785e-7
0.168750,-2.740000013545796e-7
0.169000,1.0299999786411718e-7
0.169250,-1.2299999241349724e-7
0.169500,-2.269999868076411e-7
0.169750,-2.6499998284634785e-7
0.170000,-3.119999973932863e-7
0.170250,-2.269999868076411e-7
0.170500,-1.370000006772898e-7
0.170750,-1.7499999671599653e-7
0.171000,2.799999876401671e-8
0.171250,-1.7499999671599653e-7
0.171500,-1.6099998845220398e-7
0.171750,-3.119999973932863e-7
0.172000,-3.8700000004610047e-7
0.172250,-9.99999993922529e-9
0.172500,-2.1299999275470327e-7
0.172750,3.699999950868005e-8
0.173000,-8.49999963747905e-8
0.173250,-1.2299999241349724e-7
0.173500,-4.770000145981612e-7
0.173750,-4.0199998352363764e-7
0.174000,-1.9899999870176543e-7
0.174250,-3.2599999144622416e-7
0.174500,-1.370000006772898e-7
0.174750,-1.2299999241349724e-7
0.175000,-1.6099998845220398e-7
0.175250,-1.8899999076893437e-7
0.175500,-4.159999775765755e-7
0.175750,3.699999950868005e-8
0.176000,-7.599999918284084e-8
0.176250,-2.6499998284634785e-7
0.176500,-8.49999963747905e-8
0.176750,-9.99999993922529e-9
0.177000,-9.999999406318238e-8
0.177250,-1.8899999076893437e-7
0.177500,-1.370000006772898e-7
0.177750,-3.799999959142042e-8
0.178000,-3.4999999343199306e-7
0.178250,-2.1299999275470327e-7
0.178500,1.5099999473022763e-7
0.178750,-3.8700000004610047e-7
0.179000,-4.799999686611045e-8
0.179250,-1.8899999076893437e-7
0.179500,-2.1299999275470327e-7
0.179750,-1.2299999241349724e-7
0.180000,-1.370000006772898e-7
0.180250,-9.999999406318238e-8
0.180500,-1.5199999836568168e-7
0.180750,-3.2599999144622416e-7
0.181000,-2.6499998284634785e-7
0.181250,-3.119999973932863e-7
0.181500,-1.5199999836568168e-7
0.181750,-4.770000145981612e-7
0.182000,-3.119999973932863e-7
0.182250,-9.99999993922529e-9
0.182500,-3.119999973932863e-7
0.182750,-1.5199999836568168e-7
0.183000,-7.599999918284084e-8
0.183250,-3.029999788850546e-7
0.183500,-8.49999963747905e-8
0.183750,-8.49999963747905e-8
0.184000,-2.3599999110501813e-7
0.184250,-2.5099998879341e-7
0.184500,-4.0199998352363764e-7
0.184750,-7.599999918284084e-8
0.185000,-9.99999993922529e-9
0.185250,1.0299999786411718e-7
0.185500,2.799999876401671e-8
0.185750,-1.9899999870176543e-7
0.186000,-2.879999954075174e-7
0.186250,-2.1299999275470327e-7
0.186500,7.499999554738679e-8
0.186750,-9.999999406318238e-8
0.187000,-1.370000006772898e-7
0.187250,1.8800000134433503e-7
0.187500,-1.8899999076893437e-7
0.187750,-7.599999918284084e-8
0.188000,-1.8899999076893437e-7
0.188250,-1.8899999076893437e-7
0.188500,-2.5099998879341e-7
0.188750,-3.639999874849309e-7
0.189000,-2.879999954075174e-7
0.189250,1.3999999382008355e-8
0.189500,-8.49999963747905e-8
0.189750,-2.269999868076411e-7
0.190000,-7.599999918284084e-8
0.190250,-3.119999973932863e-7
0.190500,-1.370000006772898e-7
0.190750,2.0199999539727287e-7
0.191000,-3.119999973932863e-7
0.191250,-2.5099998879341e-7
0.191500,-1.8899999076893437e-7
0.191750,-2.3999998433055225e-8
0.192000,-1.8899999076893437e-7
0.192250,-1.370000006772898e-7
0.192500,-4.249999960848072e-7
0.192750,-1.5199999836568168e-7
0.193000,-6.199999802447564e-8
0.193250,-1.8899999076893437e-7
0.193500,-3.639999874849309e-7
0.193750,-2.3999998433055225e-8
0.194000,-3.7799998153786873e-7
0.194250,3.699999950868005e-8
0.194500,-6.199999802447564e-8
0.194750,-3.2599999144622416e-7
0.195000,8.899999670575198e-8
0.195250,-2.3999998433055225e-8
0.195500,-2.1299999275470327e-7
0.195750,-8.49999963747905e-8
0.196000,-2.6499998284634785e-7
0.196250,-3.7799998153786873e-7
0.196500,-8.49999963747905e-8
0.196750,8.899999670575198e-8
0.197000,-4.909999802293896e-7
0.197250,-2.1299999275470327e-7
0.197500,-6.199999802447564e-8
0.197750,-2.879999954075174e-7
0.198000,-3.39999985499162e-7
0.198250,-1.1399999522154758e-7
0.198500,-1.8899999076893437e-7
0.198750,-1.5199999836568168e-7
0.199000,-3.39999985499162e-7
0.199250,-6.199999802447564e-8
0.199500,-4.909999802293896e-7
0.199750,-6.199999802447564e-8
0.200000,-2.879999954075174e-7
0.200250,-2.6499998284634785e-7
0.200500,-3.799999959142042e-8
0.200750,-3.39999985499162e-7
0.201000,-1.8899999076893437e-7
0.201250,-4.799999686611045e-8
0.201500,-4.799999686611045e-8
0.201750,-1.5199999836568168e-7
0.202000,-8.49999963747905e-8
0.202250,-1.5199999836568168e-7
0.202500,-2.879999954075174e-7
0.202750,-9.999999406318238e-8
0.203000,-6.199999802447564e-8
0.203250,-7.599999918284084e-8
