timestamp,current_A,voltage_V,power_W,energy_J
5,6.304634734988213e-09,2.0082521920364815,8.941441774368287e-09,8.941441774368287e-11
15,-4.7455076128244404e-09,2.008381058035372,-1.3250112533569336e-08,-1.3250112533569337e-10
32,6.196089088916779e-09,2.008356379536586,8.705258369445802e-09,8.705258369445802e-11
36,-4.793377593159676e-09,2.0082655599505643,-1.3317167758941651e-08,-1.331716775894165e-10
47,6.153015419840813e-09,2.008406393349776,8.647143840789795e-09,8.647143840789796e-11
57,-4.559988155961037e-09,2.008278497898998,-1.2838840484619141e-08,-1.283884048461914e-10
67,6.112921983003617e-09,2.0084332469366024,8.583068847656251e-09,8.58306884765625e-11
91,-4.664110019803047e-09,2.008354794178298,-1.3116002082824708e-08,-1.3116002082824708e-10
105,6.203074008226395e-09,2.008205819607014,8.728355169296265e-09,8.728355169296264e-11
129,-4.371022805571557e-09,2.008434060481051,-1.251623034477234e-08,-1.251623034477234e-10
129,6.1454717069864274e-09,2.008282831024891,8.656829595565797e-09,8.656829595565798e-11
129,-4.550348967313767e-09,2.008382021351019,-1.2852251529693604e-08,-1.2852251529693605e-10
129,5.937786772847176e-09,2.008400378492102,8.219480514526367e-09,8.219480514526367e-11
138,-4.4647604227066045e-09,2.0083192675141155,-1.2692809104919434e-08,-1.2692809104919433e-10
149,6.1433762311935425e-09,2.008506132777594,8.65161418914795e-09,8.65161418914795e-11
158,-4.2750034481287e-09,2.008291388152819,-1.2305378913879396e-08,-1.2305378913879397e-10
169,6.020953878760338e-09,2.008402081872616,8.390843868255616e-09,8.390843868255616e-11
178,-4.292139783501625e-09,2.0083362971519123,-1.2321025133132936e-08,-1.2321025133132937e-10
189,6.068777292966843e-09,2.0083004822506103,8.499622344970703e-09,8.499622344970703e-11
199,-4.244828596711159e-09,2.008464280316746,-1.2214481830596924e-08,-1.2214481830596923e-10
205,6.110966205596924e-09,2.0082690120687245,8.568167686462403e-09,8.568167686462403e-11
216,-4.505086690187454e-09,2.0084709095023108,-1.2755393981933595e-08,-1.2755393981933596e-10
226,6.006332114338875e-09,2.008352833398385,8.391588926315308e-09,8.391588926315308e-11
236,-4.464620724320412e-09,2.0083315623353237,-1.2692809104919434e-08,-1.2692809104919433e-10
246,5.908031016588211e-09,2.0084761184981095,8.168071508407593e-09,8.168071508407593e-11
256,-4.199193790555e-09,2.0082442478991114,-1.2106448411941528e-08,-1.2106448411941528e-10
266,5.937740206718445e-09,2.008358737699641,8.182227611541749e-09,8.182227611541748e-11
276,-4.356820136308671e-09,2.0082930600517432,-1.247227191925049e-08,-1.247227191925049e-10
286,5.593430250883103e-09,2.0082713112044615,7.534027099609376e-09,7.534027099609376e-11
297,-4.453258588910103e-09,2.008445257004956,-1.2663006782531738e-08,-1.266300678253174e-10
307,5.537085235118866e-09,2.0081998215523083,7.374584674835205e-09,7.374584674835205e-11
317,-4.264898598194123e-09,2.0083635196407794,-1.2277811765670777e-08,-1.2277811765670777e-10
327,5.788495764136314e-09,2.0083603651436976,7.931888103485107e-09,7.931888103485108e-11
337,-4.322640597820282e-09,2.008275685055554,-1.2423098087310791e-08,-1.2423098087310792e-10
347,5.568936467170716e-09,2.0084226155549287,7.437914609909058e-09,7.437914609909058e-11
358,-4.182383418083191e-09,2.008308292038413,-1.21288001537323e-08,-1.21288001537323e-10
368,5.456805229187012e-09,2.0084142163511367,7.23227858543396e-09,7.23227858543396e-11
378,-4.242174327373505e-09,2.008309712330578,-1.2210756540298462e-08,-1.2210756540298463e-10
388,5.42239286005497e-09,2.008281829150114,7.165968418121339e-09,7.165968418121339e-11
398,-4.068762063980103e-09,2.008447746304702,-1.1857599020004273e-08,-1.1857599020004274e-10
409,5.570333451032639e-09,2.008228740765061,7.487088441848756e-09,7.487088441848755e-11
419,-4.0149781852960585e-09,2.008347847422026,-1.1756271123886109e-08,-1.175627112388611e-10
428,5.344441160559654e-09,2.0083546293525028,7.0288777351379396e-09,7.028877735137939e-11
439,-3.921613097190857e-09,2.0082614396906924,-1.153796911239624e-08,-1.153796911239624e-10
449,5.4952222853899e-09,2.008472659488954,7.335841655731201e-09,7.335841655731202e-11
456,-3.808178007602692e-09,2.0082436620601456,-1.1339038610458374e-08,-1.1339038610458374e-10
466,5.1628332585096365e-09,2.0084134704410563,6.6608190536499025e-09,6.660819053649902e-11
476,-4.085898399353027e-09,2.008354615797475,-1.194104552268982e-08,-1.194104552268982e-10
