timestamp,current_A,voltage_V,power_W,energy_J
6,-5.399482324719429e-09,1.2566492032205687,-1.049339771270752e-08,-1.049339771270752e-10
16,6.109289824962616e-09,1.2567929082900287,3.974884748458862e-09,3.974884748458862e-11
33,-5.577784031629563e-09,1.2567538462148515,-1.0701268911361695e-08,-1.0701268911361695e-10
37,6.088661029934883e-09,1.2566869862325025,3.936886787414551e-09,3.9368867874145505e-11
47,-5.428772419691086e-09,1.2568505042869598,-1.054033637046814e-08,-1.0540336370468141e-10
57,6.152689456939698e-09,1.2566514695714228,4.042685031890869e-09,4.042685031890869e-11
68,-5.241669714450837e-09,1.256856442337716,-1.0316073894500733e-08,-1.0316073894500733e-10
96,6.141792982816697e-09,1.2567540706418456,4.025548696517944e-09,4.025548696517944e-11
109,-5.5731274187564856e-09,1.25669026267007,-1.0690838098526001e-08,-1.0690838098526001e-10
130,6.140349432826043e-09,1.2568732096374966,4.032999277114868e-09,4.0329992771148684e-11
134,-5.315383896231651e-09,1.2566475393766539,-1.0354071855545045e-08,-1.0354071855545045e-10
134,6.3066836446523666e-09,1.256833150212327,4.200637340545655e-09,4.200637340545655e-11
134,-5.44465146958828e-09,1.2567472547268494,-1.0520964860916139e-08,-1.0520964860916139e-10
139,6.481260061264038e-09,1.256738165806001,4.4070184230804445e-09,4.4070184230804444e-11
149,-5.590170621871949e-09,1.256923768518772,-1.0723620653152466e-08,-1.0723620653152467e-10
159,6.263703107833862e-09,1.256698775456706,4.193931818008423e-09,4.193931818008424e-11
169,-5.3608324378728865e-09,1.2568845737795347,-1.0450184345245362e-08,-1.0450184345245362e-10
176,6.407499313354492e-09,1.2567861841658596,4.375725984573365e-09,4.375725984573365e-11
186,-5.423231050372124e-09,1.2567169825531543,-1.048743724822998e-08,-1.048743724822998e-10
196,6.389757618308068e-09,1.2568735807667486,4.310905933380127e-09,4.310905933380127e-11
206,-5.480693653225899e-09,1.256647180612432,-1.0608136653900148e-08,-1.0608136653900148e-10
216,6.41094520688057e-09,1.2568097874974367,4.316121339797974e-09,4.316121339797974e-11
227,-5.3158495575189595e-09,1.2566970092551317,-1.0356307029724122e-08,-1.0356307029724122e-10
237,6.419233977794648e-09,1.2566771670992953,4.323571920394898e-09,4.323571920394898e-11
247,-5.5024866014719016e-09,1.2569015508621932,-1.0591000318527222e-08,-1.0591000318527222e-10
257,6.414856761693955e-09,1.2566665605515708,4.343688488006592e-09,4.3436884880065925e-11
267,-5.68414106965065e-09,1.2568490184901282,-1.0851025581359864e-08,-1.0851025581359865e-10
277,6.325915455818177e-09,1.256791110007046,4.238635301589966e-09,4.238635301589966e-11
287,-5.779275670647621e-09,1.2566937598023564,-1.0960549116134644e-08,-1.0960549116134645e-10
297,6.387662142515183e-09,1.2568445535046981,4.3205916881561285e-09,4.320591688156129e-11
308,-5.537364631891251e-09,1.25664688146282,-1.0717660188674928e-08,-1.0717660188674928e-10
317,6.5596774220466615e-09,1.2568803654905876,4.511326551437378e-09,4.511326551437378e-11
328,-5.563953891396523e-09,1.2567754105593545,-1.069381833076477e-08,-1.0693818330764771e-10
338,6.604567170143128e-09,1.2566846937628464,4.5858323574066166e-09,4.585832357406617e-11
348,-5.759159103035927e-09,1.2568810223422013,-1.0930746793746949e-08,-1.093074679374695e-10
358,6.3768122345209125e-09,1.2566507323279512,4.3228268623352054e-09,4.3228268623352056e-11
368,-5.769776180386544e-09,1.2568651963622774,-1.0977685451507569e-08,-1.0977685451507569e-10
378,6.40610232949257e-09,1.256768326609023,4.353374242782593e-09,4.3533742427825935e-11
388,-5.630450323224068e-09,1.2567949959518387,-1.0795146226882935e-08,-1.0795146226882936e-10
398,6.443029269576073e-09,1.256917169501493,4.383921623229981e-09,4.383921623229981e-11
409,-5.888519808650017e-09,1.2566927097506821,-1.1102110147476196e-08,-1.1102110147476196e-10
419,6.1970669776201255e-09,1.2568848531870638,4.0970742702484135e-09,4.0970742702484134e-11
426,2.3184082005172968e-06,1.2568133088791278,2.910558134317398e-06,2.9105581343173984e-08
437,0.08494257021546364,1.2517332806733437,0.1052816893786192,0.001052816893786192
447,0.01762171463519335,1.2560067333884073,0.022130624175816776,0.00022130624175816776
456,0.06752765687378123,1.252882683832245,0.08443230414390564,0.0008443230414390564
466,0.010106818228121848,1.2562986776339822,0.012696104042977096,0.00012696104042977095
477,0.010918482817756012,1.2560749273740688,0.013713418993353845,0.00013713418993353845
487,0.010850784860877321,1.2560958019665909,0.013628698375076057,0.00013628698375076057
498,0.011651084038894624,1.2561753328213934,0.014633247150480748,0.0001463324715048075
507,0.010457986435852945,1.2560291301922872,0.013134600976854564,0.00013134600976854563
517,0.010291592667112128,1.2562465790072457,0.012927813975512983,0.00012927813975512984
527,0.01007568715205416,1.2562222640539986,0.012656389917433262,0.00012656389917433262
538,0.009894791384786368,1.2561534762311262,0.012428405555337668,0.00012428405555337668
548,0.00970212290538475,1.2562722135602964,0.012187579798698426,0.00012187579798698425
557,0.008406492044497282,1.2561421916681808,0.010558372043818235,0.00010558372043818236
568,0.0064214158175513155,1.2564292424314656,0.008067012736201286,8.067012736201286e-05
578,0.007506260792259127,1.2562745350981597,0.009428969994187356,9.428969994187356e-05
