timestamp,current_A,voltage_V,power_W,energy_J
2,-8.762581273913385e-09,2.5079656213399955,-2.565160393714905e-08,-2.565160393714905e-10
12,1.177736558020115e-08,2.507972092611436,2.5811791419982913e-08,2.581179141998291e-10
22,-8.757645264267923e-09,2.50783485156931,-2.5653839111328125e-08,-2.565383911132813e-10
33,1.1940300464630127e-08,2.5080302142917645,2.623051404953003e-08,2.623051404953003e-10
45,-8.936552330851556e-09,2.5078760031729006,-2.608299255371094e-08,-2.608299255371094e-10
55,1.1883676052093506e-08,2.507930880476255,2.611204981803894e-08,2.611204981803894e-10
65,-8.919462561607362e-09,2.5079563827316744,-2.606809139251709e-08,-2.6068091392517094e-10
75,1.1802092194557191e-08,2.5078393307921476,2.5916099548339845e-08,2.5916099548339846e-10
93,-9.142886847257614e-09,2.50806627948354,-2.66246497631073e-08,-2.66246497631073e-10
123,1.1700345203280449e-08,2.507845848880755,2.5653839111328125e-08,2.565383911132813e-10
131,-9.073736146092415e-09,2.508006360125309,-2.6419758796691896e-08,-2.64197587966919e-10
131,1.1735828593373299e-08,2.508013019353943,2.5744736194610596e-08,2.5744736194610597e-10
131,-8.999602869153022e-09,2.5078564680522772,-2.622455358505249e-08,-2.622455358505249e-10
133,1.1830218136310578e-08,2.50803964524325,2.596452832221985e-08,2.596452832221985e-10
143,-8.99038277566433e-09,2.5079543582321144,-2.625584602355957e-08,-2.625584602355957e-10
153,1.1872267350554466e-08,2.5080137278554497,2.6041269302368165e-08,2.6041269302368167e-10
163,-9.000999853014946e-09,2.508015834025666,-2.6304274797439575e-08,-2.630427479743958e-10
173,1.1877575889229775e-08,2.5078394702015445,2.6044249534606934e-08,2.6044249534606934e-10
183,-9.118253365159036e-09,2.5081115749630145,-2.6589632034301758e-08,-2.6589632034301756e-10
193,1.1845491826534272e-08,2.5078851425638424,2.599507570266724e-08,2.599507570266724e-10
204,-9.134132415056229e-09,2.5079945240293164,-2.6617199182510378e-08,-2.6617199182510376e-10
213,1.1899229139089584e-08,2.5080024888028394,2.612695097923279e-08,2.6126950979232794e-10
224,-9.038439020514488e-09,2.5078758102367167,-2.6372075080871583e-08,-2.6372075080871585e-10
234,1.2047681957483293e-08,2.5080545130870306,2.6483088731765747e-08,2.6483088731765747e-10
243,-9.138695895671844e-09,2.507863808293827,-2.6609748601913455e-08,-2.6609748601913455e-10
254,1.1835014447569848e-08,2.5080026455848015,2.5994330644607545e-08,2.5994330644607546e-10
264,-9.120721369981766e-09,2.5080064043248074,-2.6572495698928833e-08,-2.6572495698928835e-10
274,1.1990638449788094e-08,2.507852511088271,2.6339292526245118e-08,2.633929252624512e-10
283,-9.09930095076561e-09,2.508065049973596,-2.6522576808929444e-08,-2.6522576808929447e-10
294,1.2154784053564072e-08,2.507911094620684,2.6786327362060548e-08,2.678632736206055e-10
305,-9.248312562704087e-09,2.508063804013748,-2.6923418045043948e-08,-2.6923418045043946e-10
315,1.2198323383927346e-08,2.50796513998257,2.690255641937256e-08,2.690255641937256e-10
325,-9.158579632639885e-09,2.5078991525663064,-2.666115760803223e-08,-2.666115760803223e-10
335,1.2006470933556557e-08,2.5080986688409466,2.6416778564453127e-08,2.6416778564453126e-10
345,-9.203562512993813e-09,2.507918224231061,-2.6789307594299317e-08,-2.678930759429932e-10
352,1.2070918455719948e-08,2.5080214612852316,2.6554614305496218e-08,2.655461430549622e-10
362,-9.117787703871728e-09,2.5080317466903943,-2.6572495698928833e-08,-2.6572495698928835e-10
372,1.2195110321044922e-08,2.507893609057134,2.6897341012954713e-08,2.6897341012954713e-10
383,-9.140232577919961e-09,2.5081170419641308,-2.66149640083313e-08,-2.66149640083313e-10
394,1.2138811871409417e-08,2.507923280507233,2.671778202056885e-08,2.671778202056885e-10
403,-9.256787598133088e-09,2.5080499198901003,-2.691894769668579e-08,-2.6918947696685793e-10
413,1.2374296784400941e-08,2.5080299196348528,2.735629677772522e-08,2.735629677772522e-10
423,-9.386008605360986e-09,2.507901583363954,-2.7205049991607668e-08,-2.720504999160767e-10
433,1.2364750728011132e-08,2.5081079862361775,2.7278810739517214e-08,2.727881073951721e-10
