timestamp,voltage_uV
-0.05442333221435547,4875
0.25589990615844727,7875
0.5665774345397949,43875
0.8758788108825684,13875
1.1863412857055664,47500
1.4907913208007812,18875
1.7958173751831055,19500
2.106231451034546,23500
2.4137723445892334,23375
2.715526580810547,30625
3.0257880687713623,27625
3.331050157546997,66375
3.635676622390747,31500
3.9406840801239014,32375
4.245373725891113,37000
4.545973300933838,36500
4.85108757019043,37375
5.155739068984985,40500
5.460910797119141,40875
5.765957832336426,79000
6.070560455322266,45625
6.375629425048828,46000
6.690715074539185,48875
6.9956700801849365,49375
7.300611734390259,52750
7.60525918006897,53375
7.9152984619140625,57625
8.216183185577393,57250
8.520233869552612,94250
8.825701236724854,61000
9.135723114013672,61500
9.445482730865479,64875
9.75550365447998,64750
10.060387134552002,68375
10.365625619888306,68750
10.67593502998352,72625
10.985679864883423,71875
11.295468091964722,75375
11.600886106491089,75750
11.905606746673584,115750
12.210970163345337,79250
12.515308141708374,116000
12.820478439331055,84250
13.12309741973877,83500
13.425516128540039,122750
13.730360746383667,87375
14.035418510437012,88000
14.340397834777832,91125
14.645259857177734,91875
14.950719594955444,101875
15.255395650863647,95375
15.565241813659668,99125
15.875276327133179,98750
16.180583000183105,139375
16.48527717590332,102125
16.79533362388611,139125
17.100924491882324,105625
17.40506339073181,106750
17.715303659439087,109125
18.020670652389526,109750
18.32535147666931,118125
18.630006790161133,113250
18.935245275497437,152750
19.240334510803223,117000
19.54525876045227,117500
19.85055422782898,121500
20.154847145080566,121000
20.46153950691223,126000
20.76516342163086,124625
21.070003271102905,164500
21.375232934951782,128375
21.685060024261475,166750
21.994478940963745,131125
22.295915365219116,132375
22.605043172836304,135000
22.906973123550415,135750
23.213008642196655,139750
23.514912366867065,139500
23.81656527519226,173625
24.117435455322266,143625
24.425259828567505,143125
24.729594230651855,147750
25.034062147140503,146875
25.335472345352173,184000
25.63839840888977,150500
25.944672107696533,151500
26.246002674102783,155125
26.549005031585693,154750
26.854349374771118,191375
27.156415700912476,158125
27.46479368209839,158750
27.76661252975464,162375
28.067332983016968,162375
28.37481713294983,165000
28.676642656326294,165250
28.983749866485596,171375
29.29425597190857,168500
29.60478711128235,172375
29.914407968521118,172000
30.22465682029724,174500
30.53490900993347,174625
30.83827781677246,180375
31.13947582244873,178500
31.44480562210083,202500
31.74962830543518,182000
32.05472779273987,182750
32.35953736305237,185875
32.66458773612976,186125
32.9695930480957,189750
33.274572134017944,189000
33.57925057411194,229125
33.884448528289795,192875
34.19460940361023,228375
34.50461959838867,195750
34.809972524642944,196500
35.11458873748779,199125
35.4242262840271,199250
35.73440408706665,202250
36.0428102016449,241750
36.34428906440735,204875
36.654489040374756,205750
36.96393322944641,208125
37.26463007926941,209125
37.57454514503479,212000
37.87931561470032,211750
38.18456554412842,214875
38.489580392837524,214750
38.795024156570435,219875
39.104289293289185,218625
39.41450476646423,227750
39.72466540336609,221500
40.02955150604248,262125
40.33463454246521,224625
40.64434218406677,229875
40.954444885253906,227500
41.263970375061035,235500
41.57441592216492,230750
41.883960247039795,237125
42.18458104133606,234375
42.49434185028076,243375
42.80430603027344,237750
43.114463090896606,241625
43.424134492874146,240625
43.73426365852356,280750
44.04437828063965,243250
44.347883224487305,282500
44.65394401550293,246500
44.955588817596436,247375
45.25702238082886,250875
45.55784487724304,251000
45.86306667327881,291625
46.1736581325531,253250
46.48381590843201,257125
46.794113874435425,256375
47.10385012626648,259875
47.414287090301514,260000
47.71910881996155,263000
48.0236759185791,262500
48.33415246009827,265875
48.63500452041626,265625
48.93894648551941,274750
49.24430298805237,269250
49.54961061477661,309750
49.85352444648743,272875
50.154536962509155,273375
50.45878744125366,276125
50.764238119125366,276000
51.06920862197876,281875
51.37094497680664,279875
51.67410326004028,315375
51.979103088378906,282875
52.28369069099426,283250
52.59359407424927,285875
52.89937210083008,286875
53.20464491844177,289000
53.513951778411865,289500
53.81842374801636,292250
54.11889433860779,293250
54.42354607582092,296250
54.72929835319519,296250
55.03360557556152,334125
55.338881969451904,299250
55.64374279975891,337000
55.948801040649414,302500
56.25383162498474,303375
56.55901551246643,306000
56.863327503204346,306500
57.16888737678528,309625
57.47373867034912,309000
57.77874565124512,314250
58.08375954627991,312625
58.389325857162476,352875
58.6932270526886,315375
59.003336668014526,356375
59.30392646789551,319625
59.60915517807007,353000
59.91406726837158,322375
60.21889877319336,322875
60.523364305496216,326500
60.828593492507935,326250
61.13361358642578,330375
61.438276529312134,329375
61.74365282058716,333250
62.048593521118164,332500
62.3536696434021,371500
62.65865921974182,335500
62.96343493461609,374750
63.2685067653656,338625
63.57357048988342,339125
63.87420105934143,342375
64.1785581111908,342125
64.48390102386475,348000
64.78839349746704,345875
65.09357380867004,350125
65.39851260185242,349250
