timestamp,current_A,voltage_V,power_W,energy_J
1,1.117987558245659e-08,2.0087802220373416,1.873597502708435e-08,1.873597502708435e-10
11,-8.105719462037087e-09,2.008579400253762,-1.9992142915725708e-08,-1.9992142915725707e-10
21,1.1056708171963691e-08,2.0087016724345275,1.8478184938430788e-08,1.847818493843079e-10
33,-7.896730676293374e-09,2.0086734316122254,-1.9560009241104127e-08,-1.9560009241104127e-10
40,1.1045299470424652e-08,2.0085937562826555,1.8492341041564943e-08,1.8492341041564943e-10
51,-7.913913577795029e-09,2.0087914923579433,-1.9619613885879518e-08,-1.9619613885879518e-10
61,1.084301620721817e-08,2.0085615637030454,1.8036365509033205e-08,1.8036365509033206e-10
71,-8.221250027418137e-09,2.0087418975641023,-2.0181387662887576e-08,-2.0181387662887576e-10
94,1.1018151417374611e-08,2.008684821448522,1.8434971570968628e-08,1.843497157096863e-10
124,-7.994426414370537e-09,2.0085766458046157,-1.977011561393738e-08,-1.977011561393738e-10
132,1.1018803343176842e-08,2.008812300223019,1.8461793661117554e-08,1.8461793661117553e-10
132,-8.051982149481773e-09,2.0086412972069345,-1.9856542348861696e-08,-1.9856542348861698e-10
132,1.0812981054186821e-08,2.008751894238498,1.796334981918335e-08,1.796334981918335e-10
132,-7.934216409921647e-09,2.0087480973579455,-1.9627809524536135e-08,-1.9627809524536135e-10
143,1.0964088141918183e-08,2.0085858338129707,1.8337368965148928e-08,1.8337368965148927e-10
152,-7.895519956946373e-09,2.0087759101699105,-1.9586831331253054e-08,-1.9586831331253054e-10
163,1.0905507951974869e-08,2.008593074737117,1.8192827701568605e-08,1.8192827701568605e-10
172,-7.878104224801065e-09,2.0087197754424064,-1.9508600234985354e-08,-1.9508600234985353e-10
183,1.0760128498077394e-08,2.0086942763309463,1.7890334129333498e-08,1.7890334129333498e-10
193,-8.019013330340386e-09,2.008587641330855,-1.9815564155578615e-08,-1.9815564155578614e-10
203,1.0728277266025544e-08,2.0087696027480066,1.7877668142318727e-08,1.7877668142318727e-10
213,-7.826928049325943e-09,2.008575450407714,-1.9446015357971194e-08,-1.9446015357971195e-10
224,1.0823970660567285e-08,2.0087501063020436,1.7985701560974122e-08,1.7985701560974122e-10
233,-8.011190220713616e-09,2.0087367526397575,-1.9815564155578615e-08,-1.9815564155578614e-10
244,1.069256104528904e-08,2.008654538300913,1.7802417278289796e-08,1.7802417278289796e-10
254,-7.974915206432343e-09,2.0088428448262627,-1.973956823348999e-08,-1.973956823348999e-10
264,1.0627321898937227e-08,2.0086517321908848,1.761019229888916e-08,1.761019229888916e-10
