timestamp,current_A,voltage_V,power_W,energy_J
6,1.0274257510900498e-08,2.008597130070394,1.6914308071136475e-08,1.6914308071136475e-10
15,-7.53612257540226e-09,2.0085190020061563,-1.8822401762008667e-08,-1.8822401762008668e-10
33,1.0451441630721093e-08,2.008663777715806,1.728758215904236e-08,1.728758215904236e-10
37,-7.529696449637414e-09,2.0085241093005988,-1.8829852342605593e-08,-1.8829852342605594e-10
46,1.0652560740709305e-08,2.0087289443989285,1.7643719911575318e-08,1.7643719911575318e-10
58,-7.422082126140595e-09,2.008668937409343,-1.862868666648865e-08,-1.8628686666488648e-10
68,1.0704994201660157e-08,2.0085774162316694,1.7800927162170412e-08,1.7800927162170413e-10
94,-7.3038972914218905e-09,2.008776320611546,-1.8395483493804934e-08,-1.8395483493804934e-10
107,1.0586855933070184e-08,2.008567509701103,1.753121614456177e-08,1.753121614456177e-10
128,-7.536495104432106e-09,2.0087493650143036,-1.884475350379944e-08,-1.884475350379944e-10
132,1.0712910443544388e-08,2.00868421251853,1.7795711755752564e-08,1.7795711755752563e-10
132,-7.499242201447488e-09,2.0086174905292227,-1.8800050020217898e-08,-1.88000500202179e-10
132,1.0649487376213075e-08,2.0088024571688847,1.7654895782470704e-08,1.7654895782470704e-10
138,-7.468415424227714e-09,2.0085740193825683,-1.8725544214248658e-08,-1.872554421424866e-10
149,1.0581454262137414e-08,2.0087470308139923,1.7552822828292847e-08,1.7552822828292847e-10
156,-7.3977280408144005e-09,2.0086163787118627,-1.8551945686340334e-08,-1.8551945686340334e-10
166,1.0457029566168786e-08,2.0085939748656005,1.7321854829788208e-08,1.7321854829788207e-10
176,-7.614819332957269e-09,2.008754673079215,-1.8986314535140993e-08,-1.8986314535140993e-10
186,1.0357238352298737e-08,2.008599896880379,1.7096102237701416e-08,1.7096102237701417e-10
196,-7.678149268031121e-09,2.0087227436374406,-1.9108504056930543e-08,-1.9108504056930544e-10
206,1.020822674036026e-08,2.0086441085912288,1.682490110397339e-08,1.682490110397339e-10
217,-7.626460865139962e-09,2.008571814067336,-1.902580261230469e-08,-1.902580261230469e-10
227,1.0426715016365052e-08,2.00874785874174,1.7242133617401123e-08,1.7242133617401123e-10
