timestamp,voltage_uV
1.1510701179504395,0
1.4538187980651855,84375
1.7549445629119873,127000
2.055713653564453,134500
2.357165813446045,107500
2.6590423583984375,140250
2.9604766368865967,111250
3.2624800205230713,121125
3.5630946159362793,124750
3.8652842044830322,130625
4.166352272033691,135375
4.467353820800781,177125
4.767775535583496,147625
5.069817781448364,150125
5.370968341827393,158125
5.671976089477539,165375
5.973247766494751,167750
6.275340557098389,204500
6.575986623764038,212375
6.877887010574341,216625
7.178736209869385,187750
7.480023622512817,192375
7.7913432121276855,198000
8.092663764953613,202250
8.393443584442139,206500
8.694773197174072,219500
8.996482849121094,222125
9.297876596450806,224250
9.599176168441772,264250
9.901612520217896,271875
10.202974319458008,275750
10.503465175628662,282000
10.804633617401123,251125
11.10652470588684,289875
11.407854080200195,259125
11.709141731262207,264500
12.009714365005493,305000
12.310508966445923,280625
12.61146330833435,280000
12.91242504119873,285375
13.213103294372559,323625
13.514052152633667,301125
13.81543493270874,300750
14.116602897644043,306375
14.417637825012207,309000
14.719688892364502,354125
15.020541906356812,358500
15.321420192718506,362125
15.622844696044922,364875
15.923732280731201,375000
16.22428011894226,378250
16.525968551635742,382375
16.82716679573059,387625
17.129390001296997,388000
17.43053150177002,359750
17.73196506500244,403750
18.033080577850342,373000
18.334508180618286,380125
18.636650562286377,418125
18.938355922698975,391375
19.23970055580139,392125
19.542444467544556,396875
19.844262838363647,403625
20.14515256881714,407750
20.446929693222046,413500
20.74921417236328,418625
21.050127506256104,460125
21.351293802261353,465750
21.65277075767517,471000
21.955338716506958,439000
22.256317138671875,480125
22.557477951049805,450500
22.85810947418213,489250
23.158905506134033,459125
23.46015691757202,498250
23.761094570159912,470125
24.06223440170288,473250
24.36430335044861,479750
24.664982080459595,483500
24.965975761413574,526000
25.267714977264404,493875
25.569884777069092,536125
25.871023178100586,503250
26.172606945037842,546875
26.47359037399292,517875
26.775084733963013,557375
27.075907468795776,524125
27.377583980560303,565375
27.678897619247437,544000
27.981285333633423,575750
28.282723665237427,549125
28.58316445350647,586875
28.884040594100952,556625
29.186256408691406,593125
29.488114833831787,564875
29.78930139541626,606000
30.08963179588318,611875
30.39245319366455,582250
30.694654941558838,620250
30.99557614326477,590000
31.296180486679077,594750
31.597875118255615,637125
31.899024486541748,607750
32.20010566711426,614125
32.50090312957764,614875
32.80279088020325,657125
33.10343670845032,662875
33.40434551239014,629000
33.705621004104614,670375
34.00802278518677,675875
34.310139417648315,644875
34.61186933517456,686750
34.912386417388916,656000
35.21476721763611,695500
35.51618456840515,701625
35.81753921508789,671750
36.11812973022461,674000
36.419811487197876,716375
36.72078084945679,717625
37.02126717567444,689625
37.32234787940979,692250
37.62348484992981,731125
37.924052476882935,738875
38.2251558303833,707250
38.52708101272583,751125
38.8291015625,756875
39.129743337631226,724250
39.43131756782532,729875
39.73268795013428,753875
40.033130407333374,740375
40.334574699401855,743000
40.63539242744446,747000
40.937111139297485,789500
41.23871970176697,757250
41.54043531417847,764750
41.84255504608154,804000
42.143415212631226,776250
42.444952726364136,778125
42.74660086631775,781500
43.04794478416443,822500
43.348896503448486,792500
43.64925980567932,799625
43.950623512268066,838250
44.252782344818115,843000
44.55484747886658,811875
44.85577201843262,847375
45.156386613845825,858625
45.45757603645325,826000
45.758901596069336,858250
46.06038689613342,872750
46.36220169067383,875000
46.66330528259277,847750
46.964566469192505,852625
47.26584005355835,889375
47.56677794456482,862375
47.86785674095154,866125
