timestamp,voltage_uV
1.5241706371307373,0
1.8258371353149414,94750
2.127815008163452,133375
2.4292678833007812,141750
2.730133533477783,150500
3.032266139984131,153125
3.332679510116577,163625
3.6335833072662354,168125
3.9354186058044434,173375
4.23603367805481,175875
4.537402153015137,186375
4.838210821151733,191625
5.139063119888306,160125
5.4402899742126465,197375
5.741957902908325,209250
6.042745351791382,212125
6.343979835510254,186875
6.646196126937866,201625
6.947418689727783,195125
7.24808144569397,199875
7.548247575759888,242750
7.849194049835205,209875
8.159652948379517,253375
8.460182189941406,224625
8.761713981628418,264875
9.06368637084961,253500
9.365094661712646,273500
9.666694164276123,245125
9.968794107437134,252000
10.270694971084595,255875
10.571768283843994,264750
10.873161792755127,272375
11.174356937408447,272750
11.475990295410156,316500
11.777473211288452,322500
12.078608989715576,293750
12.379592657089233,332375
12.681308269500732,336375
12.981993675231934,309250
13.28260064125061,313625
13.5842924118042,322875
13.887405395507812,356250
14.188861608505249,332625
14.49092149734497,372000
14.792255640029907,377500
15.094054460525513,381875
15.394744873046875,389125
15.696172714233398,394625
15.997757196426392,400625
16.29993462562561,405750
16.601435899734497,372875
16.90312123298645,378750
17.20543360710144,407250
17.50836944580078,423375
17.809301614761353,431375
18.110415935516357,438125
18.41143226623535,408000
18.713300466537476,411875
19.0151584148407,455375
19.316839456558228,456250
19.617652654647827,462625
19.91897439956665,470500
20.219846963882446,469250
20.521006107330322,446000
20.821362733840942,489375
21.12369441986084,462000
21.425033569335938,496750
21.727059602737427,467250
22.027653217315674,474250
22.329968214035034,478750
22.63114833831787,488375
22.931849718093872,491250
23.232884883880615,495375
23.535745859146118,536625
23.837660312652588,543250
24.13860058784485,512250
24.440593957901,555500
24.74205255508423,558625
25.04314374923706,564250
25.344449996948242,569125
25.646719932556152,540125
25.949172258377075,583625
26.250630855560303,586375
26.55160355567932,591625
26.85225820541382,566750
27.1544988155365,573375
27.456979274749756,573000
27.75730323791504,612875
28.05867624282837,611125
28.360400438308716,621375
28.661534070968628,595875
28.9633309841156,637625
29.264099836349487,609625
29.56574535369873,610375
29.86794400215149,646250
30.169599771499634,657625
30.47037124633789,644625
30.77198624610901,669375
31.072919368743896,672750
31.3741135597229,668875
31.675416469573975,650000
31.97824239730835,654875
32.27994418144226,695125
32.58095932006836,689875
32.8833281993866,702625
33.18501329421997,683500
33.48625040054321,715750
33.78780508041382,721125
34.088833808898926,692250
34.39068245887756,731125
34.69192314147949,736875
34.993303537368774,708875
35.294586181640625,713000
35.595157861709595,718875
35.89623975753784,760375
36.19836783409119,766250
36.49981713294983,735125
36.8011999130249,776500
37.10249090194702,781375
37.4032564163208,787125
37.70402717590332,791625
38.006165504455566,794625
38.30663228034973,802625
38.60708808898926,807250
38.907872438430786,812500
39.20908522605896,819625
39.510302782058716,821625
39.81213331222534,826000
40.11386728286743,797875
40.41518306732178,840250
40.716410398483276,844500
41.01712727546692,848000
41.31802558898926,856375
41.619518518447876,860625
41.92097592353821,865500
42.2225501537323,867125
42.52459454536438,877500
42.82610201835632,881250
43.126925230026245,886375
43.42811632156372,859125
43.728461265563965,859875
44.030556440353394,903000
44.33126878738403,871750
44.6325900554657,900375
44.93398594856262,883250
45.23610877990723,886625
45.5365195274353,929625
45.83808612823486,897500
46.13851809501648,940500
46.439570903778076,909125
46.740516901016235,947875
47.041632652282715,922125
47.34306716918945,958500
47.64437961578369,931875
47.94571113586426,933625
48.24821758270264,962125
48.54890441894531,944875
48.85066556930542,949625
49.152363538742065,990125
49.45307517051697,997500
49.75457000732422,1001000
50.0571391582489,973750
50.357728481292725,1011875
50.65914988517761,984000
50.96065402030945,1016625
51.262797594070435,1028250
51.56401491165161,1026500
51.86478662490845,1036125
52.166733503341675,1028000
52.46890616416931,1015500
52.769675731658936,1019000
53.070218086242676,1024875
53.37126398086548,1027750
53.67343211174011,1067250
53.97446417808533,1038125
54.276524782180786,1042875
54.577627182006836,1084875
54.87957715988159,1088000
55.18059253692627,1061500
55.48200535774231,1063125
55.7828152179718,1103250
56.08473539352417,1109500
56.38656187057495,1080500
56.68876552581787,1119875
56.98989510536194,1089375
57.2911913394928,1127125
57.59196758270264,1134125
57.893561601638794,1104750
58.195608615875244,1141125
58.496923208236694,1113000
58.79771876335144,1151875
59.099151611328125,1125125
59.400278091430664,1128125
59.701470375061035,1167625
60.002277135849,1141125
60.30358815193176,1144250
60.60566520690918,1182000
60.9082190990448,1155625
61.20915102958679,1195000
61.51021194458008,1162750
61.81189584732056,1204250
62.113784074783325,1210000
62.41526913642883,1205750
62.71615743637085,1218625
63.017483711242676,1193250
63.318323373794556,1229500
63.61947202682495,1231125
63.92111945152283,1204250
64.22197794914246,1215000
64.52406764030457,1249875
64.8259551525116,1249625
65.12744760513306,1224375
65.42851996421814,1264500
65.73021697998047,1234500
66.03109645843506,1238000
66.33206725120544,1277375
66.63278460502625,1248000
66.9351236820221,1255250
67.23568105697632,1294375
67.53681802749634,1296750
67.83759689331055,1303000
68.13954997062683,1273500
68.44082999229431,1309750
68.74317193031311,1318750
69.04521346092224,1322000
69.3468701839447,1293125
69.64801955223083,1296500
69.94918751716614,1338750
70.24984622001648,1343375
70.55205535888672,1313750
70.85289430618286,1350875
71.15357160568237,1322375
71.4549970626831,1360250
71.75712633132935,1335125
72.05857443809509,1342375
72.35918354988098,1341125
72.66043448448181,1381625
72.9617087841034,1386125
73.26238584518433,1392250
73.56327605247498,1361750
73.86487579345703,1401250
74.1664068698883,1397750
74.46814942359924,1381375
74.7685661315918,1416750
75.06982517242432,1421625
75.37116527557373,1390375
75.67290496826172,1430250
75.97358775138855,1401250
76.2751054763794,1440875
76.57656812667847,1443250
76.87858891487122,1440375
77.17973113059998,1454750
